"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns","429056.947","4587839.773","428965.03","4587638.787","2.149727","41.437179","BUS -27-60-76-B19-H4--","07","43","Horta-Guinardó","Horta","",""
"K016","Transports i serveis relacionats","Autobus a l'aeroport","428891.396","4580857.676","428799.478","4580656.755","2.148567","41.37428","AEROBUS -A1-A2--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428715.741","4587190.49","428623.827","4586989.51","2.14572","41.431301","BUS -27-60-76-B19-V21-H4--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427929.545","4584939.245","427837.637","4584738.286","2.13658","41.410955","BUS -196--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429282.597","4586200.127","429190.677","4585999.156","2.15262","41.422432","NITBUS -N4--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430457.144","4580905.418","430365.212","4580704.496","2.167283","41.374847","BUS -21-D20-H14-88-V11--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429896.469","4583348.047","429804.543","4583147.103","2.160296","41.396798","BUS -6-33-34-H8--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432151.177","4584592.838","432059.23","4584391.881","2.187125","41.408203","BUS -62-192-V25--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433808.776","4587355.278","433716.815","4587154.295","2.206653","41.433222","BUS -B21-B24--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428844.379","4585310.18","428752.463","4585109.218","2.147481","41.414378","BUS -87--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428491.68","4583557.324","428399.767","4583356.378","2.143469","41.398559","NITBUS -N8--","05","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430325.735","4582787.75","430233.804","4582586.811","2.165495","41.391789","NITBUS -N4-N5-N6-N7--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431973.728","4584416.414","431881.783","4584215.459","2.185022","41.406599","BUS -V23--","10","65","Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428841.417","4580869.714","428749.5","4580668.793","2.147968","41.374384","BUS -65-79-91-109-165-L70-L72-L94-L95-CJ-H12-H16-E95--","03","15","Sants-Montjuïc","Hostafrancs","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427972.956","4582012.148","427881.047","4581811.216","2.137448","41.384596","NITBUS -N0--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428857.408","4584739.97","428765.492","4584539.013","2.147704","41.409243","BUS -22-V17--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428960.249","4584666.123","428868.332","4584465.167","2.148943","41.408587","BUS -27-87--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431427.157","4582728.509","431335.216","4582527.57","2.178675","41.39135","BUS -19-B25-B20-H16--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431056.529","4583001.697","430964.592","4582800.755","2.174211","41.393779","BUS -7-54-62-H12-D50--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429592.002","4582545.369","429500.078","4582344.432","2.156748","41.389542","NITBUS -N7--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430827.897","4588624.829","430735.964","4588423.835","2.170833","41.444405","NITBUS -N6--","08","49","Nou Barris","Canyelles","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430573.268","4588673.87","430481.337","4588472.876","2.167779","41.444824","BUS -27-47-V27--","08","49","Nou Barris","Canyelles","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430573.268","4588673.87","430481.337","4588472.876","2.167779","41.444824","NITBUS -N6--","08","49","Nou Barris","Canyelles","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431789.047","4583429.878","431697.103","4583228.932","2.182924","41.397698","BUS -6-V21--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431789.047","4583429.878","431697.103","4583228.932","2.182924","41.397698","NITBUS -N9--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427655.277","4582572.247","427563.371","4582371.31","2.133582","41.389612","NITBUS -N12--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427419.993","4582901.479","427328.089","4582700.539","2.130729","41.392556","BUS -V7--","05","24","Sarrià-Sant Gervasi","les Tres Torres","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430247.243","4585433.025","430155.314","4585232.061","2.164251","41.415607","BUS -114--","07","34","Horta-Guinardó","Can Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431650.471","4590984.915","431558.531","4590783.899","2.180411","41.465731","BUS -83--","08","56","Nou Barris","Vallbona","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431427.843","4582843.948","431335.902","4582643.008","2.17867","41.39239","NITBUS -N11-N4--","02","07","Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428154.427","4585413.442","428062.517","4585212.479","2.139214","41.415246","BUS -131--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428826.145","4579392.498","428734.227","4579191.59","2.147959","41.361078","BUS -13--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429672.645","4579982.012","429580.72","4579781.099","2.15801","41.366462","BUS -13--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432158.919","4589661.293","432066.974","4589460.289","2.186648","41.453853","BUS -80-81--","08","53","Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431757.366","4589730.031","431665.424","4589529.027","2.181833","41.454438","BUS -80-81--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","430648.99","4590345.826","430557.059","4590144.817","2.168494","41.459889","NITBUS -N3--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431300.584","4589225.954","431208.646","4589024.955","2.176422","41.449859","BUS -127--","08","50","Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426408.876","4582165.896","426316.981","4581964.963","2.118725","41.385839","BUS -7-33-67-75-L14--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431483.914","4585684.664","431391.974","4585483.697","2.179019","41.41798","BUS -117--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428281.061","4578546.275","428189.148","4578345.375","2.141543","41.353408","BUS -125--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427923.72","4578098.04","427831.81","4577897.145","2.137325","41.349339","BUS -125--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430517.004","4585056.921","430425.072","4584855.961","2.167522","41.412243","BUS -H6-191--","07","33","Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430758.009","4585199.614","430666.075","4584998.652","2.170389","41.413549","BUS -H6-191--","07","33","Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427074.005","4582509.355","426982.104","4582308.419","2.126638","41.388993","BUS -H6-V3--","04","21","Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426011.326","4582057.586","425919.435","4581856.655","2.113984","41.384827","BUS -L97-L79-H6-E43--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427388.358","4577398.567","427296.453","4577197.678","2.13101","41.342991","BUS -23--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424620.031","4585971.842","424528.154","4585770.875","2.096858","41.419951","BUS -128--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431557.533","4587514.863","431465.593","4587313.879","2.179692","41.43447","BUS -11-132--","08","45","Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432262.324","4583251.225","432170.376","4583050.281","2.188605","41.396129","NITBUS -N11--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432117.111","4591024.145","432025.166","4590823.129","2.185994","41.466124","BUS -97-80-81--","08","56","Nou Barris","Vallbona","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431983.501","4585526.176","431891.556","4585325.211","2.185014","41.416595","BUS -192-H8-V25--","10","64","Sant Martí","el Camp de l'Arpa del Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns","425962.267","4583889.712","425870.377","4583688.764","2.113173","41.401324","BUS -130--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426037.403","4581679.924","425945.512","4581478.996","2.114342","41.381428","BUS -113-V1--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431378.009","4581017.393","431286.068","4580816.47","2.178282","41.375935","NITBUS -N0--","01","02","Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430551.009","4587618.847","430459.078","4587417.863","2.167634","41.43532","BUS -122--","08","47","Nou Barris","Can Peguera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427151.145","4581365.958","427059.243","4581165.033","2.127698","41.378702","NITBUS -N3--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427248.676","4581019.168","427156.773","4580818.246","2.128906","41.375588","NITBUS -N14-N2-N28--","03","17","Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430964.144","4586765.835","430872.209","4586564.859","2.172676","41.427673","BUS -122--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428260.902","4585261.049","428168.991","4585060.087","2.140506","41.413883","BUS -123-124--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns","424025.789","4586487.593","423933.918","4586286.621","2.089683","41.42454","BUS -118--","05","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426859.901","4577136.409","426768.001","4576935.523","2.124726","41.340582","BUS -23--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","434306.679","4584771.656","434214.712","4584570.697","2.212893","41.409993","NITBUS -N6-N7--","10","69","Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431383.853","4590647.579","431291.915","4590446.567","2.177257","41.46267","NITBUS -N3--","08","55","Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430319.434","4582767.27","430227.504","4582566.331","2.165422","41.391604","BUS -22-24--","02","07","Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","425841.242","4583961.318","425749.353","4583760.369","2.111717","41.401957","NITBUS -N8--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428596.051","4578351.748","428504.135","4578150.85","2.145331","41.351684","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430158.774","4580934.716","430066.844","4580733.794","2.163712","41.375085","BUS -121-D20--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428409.617","4581816.953","428317.704","4581616.023","2.142693","41.382877","BUS -27-D40--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429870.712","4582614.276","429778.786","4582413.338","2.160073","41.390187","NITBUS -N7--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
